id,sido_name,sigungu_name,remarks,shel_nm,address,lon,lat,shel_av,lenth,shel_div_type,seismic,height
579,경상북도,울진군,"죽변1,2지구",용진모텔뒤공터,경상북도 울진군 죽변면 후정리 277-1,129.417258,37.05861,100,610,공터,미적용,16
580,경상북도,울진군,"죽변1,2지구",죽변119안전센터,경상북도 울진군 죽변면 후정리 381-6,129.412672,37.055117,30,1000,공공건축물,미적용,26
581,경상북도,울진군,거일지구2,거일평화교회,경상북도 울진군 평해읍 울진대게로 603-12,129.473212,36.705132,48,100,공터,미적용,27
582,경상북도,울진군,거일지구2,마을뒷산고지대 1,경상북도 울진군 평해읍 거일리 192,129.473863,36.703751,48,250,공터,미적용,27
583,경상북도,울진군,거일지구1,마을뒷산고지대 2,경상북도 울진군 평해읍 거일리 83-1,129.472922,36.708334,48,100,공터,미적용,27
584,경상북도,울진군,거일지구1,마을뒷산고지대 3,경상북도 울진군 평해읍 거일리 산153-1,129.474662,36.701041,48,150,공터,미적용,25
585,경상북도,울진군,거일지구1,마을뒷산고지대 4,경상북도 울진군 평해읍 거일리 산159,129.474906,36.699183,48,150,공터,미적용,25
586,경상북도,울진군,거일지구1,마을뒷산고지대 5,경상북도 울진군 평해읍 거일리 산29,129.471135,36.714272,47,260,공터,미적용,25
587,경상북도,울진군,거일지구1,파도향기펜션,경상북도 울진군 평해읍 거일리 61-2,129.472727,36.711475,48,230,공터,미적용,20
588,경상북도,울진군,거일지구1,평해연수원뒷산,경상북도 울진군 평해읍 거일리 산63,129.4726,36.708242,47,120,공터,미적용,25
589,경상북도,울진군,월송지구1,월송초등학교,경상북도 울진군 평해읍 월송길 59,129.458995,36.735894,388,600,학교운동장,미적용,15
590,경상북도,울진군,월송지구3,마을뒷산고지대,경상북도 울진군 평해읍 월송리 산18,129.458223,36.741326,200,600,공터,미적용,27
591,경상북도,울진군,월송지구2,월송2리마을회관뒷산,경상북도 울진군 평해읍 월송리 산22-6,129.459518,36.739277,200,600,공터,미적용,25
592,경상북도,울진군,직산지구1,해뜨는 바다펜션 옆 고지대,경상북도 울진군 평해읍 직산리 28-2,129.475122,36.733142,70,180,공터,미적용,18
593,경상북도,울진군,직산지구1,해뜨는 바다펜션 뒷산,경상북도 울진군 평해읍 직산리 20-1,129.475082,36.732957,84,240,공터,미적용,20
594,경상북도,울진군,직산지구2,직산2리 282번지 밭 일대,경상북도 울진군 평해읍 직산리 288,129.470291,36.719718,70,250,공터,미적용,22
595,경상북도,울진군,직산지구2,직산보건소뒷산,경상북도 울진군 평해읍 직산리 317,129.469521,36.721387,70,180,공터,미적용,18
596,경상북도,울진군,직산지구1,직산1리 마을회관 뒤 고지대,경상북도 울진군 평해읍 직산리 61-1,129.474533,36.732433,70,150,공터,미적용,15
597,경상북도,울진군,직산지구2,직산2리마을회관뒷산,경상북도 울진군 평해읍 직산리 산42,129.470617,36.723472,70,60,공터,미적용,18
598,경상북도,울진군,삼율지구3,남울진청년회의소,경상북도 울진군 후포면 정실2길 104,129.435627,36.677578,300,350,공터,미적용,20
599,경상북도,울진군,후포지구4,선재하이츠빌라옥상,경상북도 울진군 후포면 후포로 121,129.45399,36.681765,200,200,민간건축물,미적용,17
600,경상북도,울진군,삼율지구3,보성장여관,경상북도 울진군 후포면 후포삼율로 70,129.440494,36.676521,200,250,민간건축물,미적용,15
601,경상북도,울진군,금음지구1,마을뒤고지대(주차장),경상북도 울진군 후포면 금음리 113-1,129.431278,36.668098,300,240,공터,미적용,20
602,경상북도,울진군,금음지구1,마을뒤공터,경상북도 울진군 후포면 금음리 114-6,129.429487,36.66724,200,160,공터,미적용,15
603,경상북도,울진군,금음지구2,국도옆산마루측구,경상북도 울진군 후포면 금음리 259,129.431039,36.660888,300,80,공터,미적용,25
604,경상북도,울진군,금음지구3,구 7번국도,경상북도 울진군 후포면 금음리 385,129.436249,36.673766,500,300,도로변,미적용,40
605,경상북도,영덕군,금음지구3,구7번국도,경상북도 울진군 후포면 금음리 392,129.422408,36.64519,500,200,도로변,미적용,20
606,경상북도,울진군,삼율지구3,7번국도 옆 공장부지,경상북도 울진군 후포면 금음리 28-4,129.436605,36.673303,500,200,공터,미적용,30
607,경상북도,울진군,금음지구2,풍경모텔뒷산,경상북도 울진군 후포면 금음리 산155-1,129.429702,36.66422,500,250,공터,미적용,24
608,경상북도,영덕군,금음지구2,반소골길,경상북도 울진군 후포면 금음리 산259,129.398723,36.665528,300,100,공터,미적용,20
609,경상북도,울진군,금음지구1,어업무선국송신소,경상북도 울진군 후포면 동해대로 307-18,129.434671,36.669545,300,100,공터,미적용,24
610,경상북도,울진군,삼율지구1,후포초등학교,경상북도 울진군 후포면 삼율5길 8,129.441419,36.681171,9000,350,학교운동장,미적용,18
611,경상북도,울진군,삼율지구1,마을뒤고지대(주차장),경상북도 울진군 후포면 삼율리 356-2,129.439841,36.681515,500,220,공터,미적용,19
612,경상북도,울진군,삼율지구2,삼영아파트옥상,경상북도 울진군 후포면 울진대게로 24-7,129.442473,36.677247,400,150,민간건축물,미적용,20
613,경상북도,울진군,삼율지구3,공영하이츠옥상,경상북도 울진군 후포면 정실2길 24-1,129.439106,36.677606,500,300,민간건축물,미적용,35
614,경상북도,울진군,삼율지구2,우성플러스빌옥상,경상북도 울진군 후포면 청구천길 4-8,129.444831,36.681785,300,120,민간건축물,미적용,37
615,경상북도,울진군,후포지구1,후포등기산공원,경상북도 울진군 후포면 후포리 583-1,129.462484,36.682059,800,200,공터,미적용,43
616,경상북도,울진군,후포지구4,후포교회,경상북도 울진군 후포면 후포로 101,129.452309,36.680862,300,100,공터,미적용,17
617,경상북도,울진군,후포지구2,용마맨션옥상,경상북도 울진군 후포면 후포로 195,129.460817,36.681841,300,100,민간건축물,미적용,19
618,경상북도,울진군,후포지구3,후포2리뒷산,경상북도 울진군 후포면 후포리 292,129.457216,36.684346,400,200,공터,미적용,35
619,경상북도,울진군,후포지구2,후포2리마을고지대,경상북도 울진군 후포면 후포리 361-1,129.458912,36.683827,100,280,공터,미적용,25
620,경상북도,울진군,후포지구1,마을뒷산고지대,경상북도 울진군 후포면 후포리 37,129.464291,36.688566,200,120,공터,미적용,20
621,경상북도,울진군,후포지구1,마을뒷산 고지대,경상북도 울진군 후포면 후포리 37,129.464335,36.688388,200,100,공터,미적용,19
622,경상북도,울진군,후포지구1,후포1리마을고지대,경상북도 울진군 후포면 후포리 447-1,129.460012,36.684868,300,100,공터,미적용,20
623,경상북도,울진군,후포지구2,등기산주차장,경상북도 울진군 후포면 후포리 563,129.463525,36.681837,800,160,공터,미적용,25
624,경상북도,울진군,후포지구1,후포동부초등학교,경상북도 울진군 후포면 후포리 427-1,129.462775,36.685801,500,130,학교운동장,미적용,20
625,경상북도,울진군,후포지구1,평해광업사원아파트,경상북도 울진군 후포면 후포리 산140,129.462909,36.684005,400,200,공터,미적용,25
626,경상북도,울진군,후포지구2,전망대,경상북도 울진군 후포면 후포리 산141-13,129.464702,36.680477,200,160,공터,미적용,21
627,경상북도,울진군,삼율지구2,마을뒷산고지대,경상북도 울진군 후포면 후포리 산96-17,129.448621,36.67981,400,100,공터,미적용,20
628,경상북도,울진군,삼율지구2,정우맨션옥상,경상북도 울진군 후포면 후포삼율로 128-7,129.443616,36.681342,300,360,민간건축물,,17
629,경상북도,울릉군,남양지구,남양초등학교,경상북도 울릉군 서면 남양리 586-2,130.8399,37.46863,400,336,학교운동장,,21
630,경상북도,울릉군,남양지구,서면사무소,경상북도 울릉군 서면 남양리 659-2,130.838096,37.467716,100,136,공터,,16
631,경상북도,울릉군,남양지구,울릉서중학교,경상북도 울릉군 서면 남서리 30-3,130.836369,37.468891,400,228,학교운동장,,17
632,경상북도,울릉군,도동지구,울릉중학교,경상북도 울릉군 울릉읍 도동리 223-8,130.902622,37.484955,400,328,학교운동장,,48
633,경상북도,울릉군,사동지구,농업기술센터,경상북도 울릉군 울릉읍 사동리 541-8,130.873821,37.460251,200,185,공터,,38
634,경상북도,울릉군,저동지구,우산중학교,경상북도 울릉군 울릉읍 저동리 452,130.906256,37.494907,500,330,학교운동장,,45
635,경상북도,울릉군,저동지구,울릉고등학교,경상북도 울릉군 울릉읍 도동리 350,130.907692,37.492858,700,192,학교운동장,,27
636,경상북도,울릉군,천부지구,북면사무소,경상북도 울릉군 북면 천부리 529-8,130.874727,37.540797,200,146,공터,,16
637,경상북도,울릉군,천부지구,천부초등학교,경상북도 울릉군 북면 천부리 694,130.871402,37.537065,300,228,학교운동장,,55
638,경상북도,울릉군,태하지구,태하분교,경상북도 울릉군 서면 태하리 521-2,130.802098,37.512887,50,351,학교운동장,,16
639,경상북도,울릉군,태하지구,태하출장소,경상북도 울릉군 서면 태하리 539-27,130.800997,37.512325,50,343,공터,,14
640,경상북도,울릉군,현포지구,현포분교,경상북도 울릉군 북면 현포리 549,130.822013,37.524451,300,231,학교운동장,,33
